1699.60 1.719 1.20
1700.80 1.726 1.20
1702.00 1.740 1.20
1703.20 1.731 1.20
1704.40 1.736 1.20
1705.60 1.746 1.00
1706.60 1.756 1.20
1707.80 1.793 1.20
1709.00 1.789 1.20
1710.20 1.789 1.20
1711.40 1.774 1.20
1712.60 1.747 1.20
1713.80 1.756 1.20
1715.00 1.771 1.20
1716.20 1.793 1.20
1717.40 1.821 1.00
1718.40 1.837 1.20
1719.60 1.863 1.20
1720.80 1.847 1.20
1722.00 1.833 1.20
1723.20 1.842 1.20
1724.40 1.791 1.20
1725.60 1.765 1.20
1726.80 1.764 1.20
1728.00 1.741 1.00
1729.00 1.736 1.20
1730.20 1.734 1.20
1731.40 1.726 1.20
1732.60 1.729 1.20
1733.80 1.726 1.20
1735.00 1.728 1.20
1736.20 1.721 1.20
1737.40 1.735 1.20
1738.60 1.747 1.20
1739.80 1.752 1.00
1740.80 1.741 1.20
1742.00 1.743 1.20
1743.20 1.738 1.20
1744.40 1.738 1.20
1745.60 1.742 1.20
1746.80 1.738 1.20
1748.00 1.748 1.20
1749.20 1.746 1.20
1750.40 1.734 1.20
1751.60 1.723 1.00
1752.60 1.699 1.20
1753.80 1.685 1.20
1755.00 1.703 1.20
1756.20 1.755 1.20
1757.40 1.746 1.20
1758.60 1.743 1.20
1759.80 1.765 1.20
1761.00 1.774 1.20
1762.20 1.740 1.20
1763.40 1.721 1.00
1764.40 1.734 1.20
1765.60 1.732 1.20
1766.80 1.719 1.20
1768.00 1.710 1.20
1769.20 1.716 1.20
1770.40 1.708 1.20
1771.60 1.716 1.20
1772.80 1.726 1.20
1774.00 1.736 1.20
1775.20 1.739 1.00
1776.20 1.733 1.20
1777.40 1.719 1.20
1778.60 1.701 1.20
1779.80 1.699 1.20
1781.00 1.701 1.20
1782.20 1.698 1.20
1783.40 1.694 1.20
1784.60 1.707 1.20
1785.80 1.727 1.20
1787.00 1.727 1.00
1788.00 1.730 1.20
1789.20 1.698 1.20
1790.40 1.700 1.20
1791.60 1.700 1.20
1792.80 1.700 1.20
1794.00 1.698 1.20
1795.20 1.698 1.20
1796.40 1.682 1.20
1797.60 1.684 1.20
1798.80 1.679 1.00
1799.80 1.670 1.20
1801.00 1.678 1.20
1802.20 1.680 1.20
1803.40 1.670 1.20
1804.60 1.678 1.20
1805.80 1.680 1.20
1807.00 1.687 1.20
1808.20 1.680 1.20
1809.40 1.681 1.20
1810.60 1.676 1.00
1811.60 1.694 1.20
1812.80 1.716 1.20
1814.00 1.711 1.20
1815.20 1.710 1.20
1816.40 1.711 1.20
1817.60 1.708 1.20
1818.80 1.703 1.20
1820.00 1.700 1.20
1821.20 1.697 1.20
1822.40 1.685 1.00
1823.40 1.701 1.20
1824.60 1.709 1.20
1825.80 1.713 1.20
1827.00 1.721 1.20
1828.20 1.736 1.20
1829.40 1.730 1.20
1830.60 1.719 1.20
1831.80 1.728 1.20
1833.00 1.747 1.00
1834.00 1.749 1.20
1835.20 1.744 1.20
1836.40 1.749 1.20
1837.60 1.734 1.20
1838.80 1.742 1.20
1840.00 1.772 1.20
1841.20 1.783 1.20
1842.40 1.775 1.20
1843.60 1.788 1.20
1844.80 1.791 1.00
1845.80 1.778 1.20
1847.00 1.787 1.20
1848.20 1.794 1.20
1849.40 1.817 1.20
1850.60 1.828 1.20
1851.80 1.843 1.20
1853.00 1.831 1.20
1854.20 1.816 1.20
1855.40 1.802 1.20
1856.60 1.789 1.00
1857.60 1.807 1.20
1858.80 1.817 1.20
1860.00 1.814 1.20
1861.20 1.807 1.20
1862.40 1.789 1.20
1863.60 1.795 1.20
1864.80 1.774 1.20
1866.00 1.756 1.20
1867.20 1.759 1.20
1868.40 1.741 1.00
1869.40 1.736 1.20
1870.60 1.738 1.20
1871.80 1.725 1.20
1873.00 1.715 1.20
1874.20 1.730 1.20
1875.40 1.739 1.20
1876.60 1.743 1.20
1877.80 1.735 1.20
1879.00 1.754 1.20
1880.20 1.778 1.00
1881.20 1.772 1.20
1882.40 1.776 1.20
1883.60 1.794 1.20
1884.80 1.816 1.20
1886.00 1.828 1.20
1887.20 1.838 1.20
1888.40 1.839 1.20
1889.60 1.853 1.20
1890.80 1.855 1.20
1892.00 1.850 1.00
1893.00 1.852 1.20
1894.20 1.836 1.20
1895.40 1.822 1.20
1896.60 1.806 1.20
1897.80 1.802 1.20
1899.00 1.808 1.20
1900.20 1.811 1.20
1901.40 1.817 1.20
1902.60 1.816 1.20
1903.80 1.817 1.00
1904.80 1.821 1.20
1906.00 1.825 1.20
1907.20 1.822 1.20
1908.40 1.820 1.20
1909.60 1.822 1.20
1910.80 1.827 1.20
1912.00 1.837 1.20
1913.20 1.836 1.20
1914.40 1.830 1.20
1915.60 1.829 1.00
1916.60 1.833 1.20
1917.80 1.823 1.20
1919.00 1.818 1.20
1920.20 1.827 1.20
1921.40 1.817 1.20
1922.60 1.800 1.20
1923.80 1.799 1.20
1925.00 1.797 1.20
1926.20 1.809 1.20
1927.40 1.859 1.00
1928.40 1.820 1.20
1929.60 1.792 1.20
1930.80 1.786 1.20
1932.00 1.776 1.20
1933.20 1.807 1.20
1934.40 1.813 1.20
1935.60 1.820 1.20
1936.80 1.821 1.20
1938.00 1.809 1.00
1939.00 1.804 1.20
1940.20 1.789 1.20
1941.40 1.785 1.20
1942.60 1.785 1.20
1943.80 1.792 1.20
1945.00 1.802 1.20
1946.20 1.807 1.20
1947.40 1.815 1.20
1948.60 1.807 1.20
1949.80 1.818 1.00
1950.80 1.831 1.20
1952.00 1.828 1.20
1953.20 1.818 1.20
1954.40 1.800 1.20
1955.60 1.782 1.20
1956.80 1.787 1.20
1958.00 1.809 1.20
1959.20 1.792 1.20
1960.40 1.785 1.20
1961.60 1.795 1.00
1962.60 1.780 1.20
1963.80 1.775 1.20
1965.00 1.765 1.20
1966.20 1.764 1.20
1967.40 1.753 1.20
1968.60 1.744 1.20
1969.80 1.728 0.40
1970.20 1.722 1.80
1972.00 1.726 1.80
1973.80 1.710 2.00
1975.80 1.691 1.80
1977.60 1.742 1.80
1979.40 1.744 2.00
1981.40 1.750 1.80
1983.20 1.744 1.80
1985.00 1.772 2.00
1987.00 1.747 1.80
1988.80 1.737 1.80
1990.60 1.756 2.00
1992.60 1.743 1.80
1994.40 1.746 1.80
1996.20 1.737 2.00
1998.20 1.781 1.80
2000.00 1.804 1.80
2001.80 1.769 2.00
2003.80 1.738 1.80
2005.60 1.764 1.80
2007.40 1.756 2.00
2009.40 1.727 1.80
2011.20 1.730 2.00
2013.20 1.770 1.80
2015.00 1.760 1.80
2016.80 1.770 2.00
2018.80 1.732 1.80
2020.60 1.730 1.80
2022.40 1.698 2.00
2024.40 1.723 1.80
2026.20 1.738 1.80
2028.00 1.732 2.00
2030.00 1.727 1.80
2031.80 1.715 1.80
2033.60 1.745 2.00
2035.60 1.766 1.80
2037.40 1.797 1.80
2039.20 1.755 2.00
2041.20 1.725 1.80
2043.00 1.735 1.80
2044.80 1.754 2.00
2046.80 1.766 1.80
2048.60 1.749 1.80
2050.40 1.735 2.00
2052.40 1.740 1.80
2054.20 1.740 1.80
2056.00 1.746 2.00
2058.00 1.752 1.80
2059.80 1.754 2.00
2061.80 1.755 1.80
2063.60 1.723 1.80
2065.40 1.735 2.00
2067.40 1.729 1.80
2069.20 1.744 1.80
2071.00 1.728 2.00
2073.00 1.750 1.80
2074.80 1.742 1.80
2076.60 1.754 2.00
2078.60 1.772 1.80
2080.40 1.747 1.80
2082.20 1.728 2.00
2084.20 1.744 1.80
2086.00 1.757 1.80
2087.80 1.721 2.00
2089.80 1.714 1.80
2091.60 1.703 1.80
2093.40 1.716 2.00
2095.40 1.709 1.80
2097.20 1.726 1.80
2099.00 1.719 2.00
2101.00 1.723 1.80
2102.80 1.758 2.00
2104.80 1.742 1.80
2106.60 1.730 1.80
2108.40 1.723 2.00
2110.40 1.727 1.80
2112.20 1.719 1.80
2114.00 1.721 2.00
2116.00 1.709 1.80
2117.80 1.769 1.80
2119.60 1.768 2.00
2121.60 1.786 1.80
2123.40 1.709 1.80
2125.20 1.720 2.00
2127.20 1.705 1.80
2129.00 1.698 1.80
2130.80 1.678 2.00
2132.80 1.656 1.80
2134.60 1.711 1.80
2136.40 1.715 2.00
2138.40 1.710 1.80
2140.20 1.722 1.80
2142.00 1.737 2.00
2144.00 1.728 1.80
2145.80 1.734 1.80
2147.60 1.747 2.00
2149.60 1.736 1.80
2151.40 1.780 2.00
2153.40 1.763 1.80
2155.20 1.723 1.80
2157.00 1.686 2.00
2159.00 1.734 1.80
2160.80 1.755 1.80
2162.60 1.748 2.00
2164.60 1.734 1.80
2166.40 1.732 1.80
2168.20 1.765 2.00
2170.20 1.749 1.80
2172.00 1.765 1.80
2173.80 1.765 2.00
2175.80 1.771 1.80
2177.60 1.742 1.80
2179.40 1.734 2.00
2181.40 1.755 1.80
2183.20 1.760 1.80
2185.00 1.770 2.00
2187.00 1.790 1.80
2188.80 1.730 1.80
2190.60 1.718 2.00
2192.60 1.755 1.80
2194.40 1.765 1.80
2196.20 1.763 2.00
2198.20 1.784 1.80
2200.00 1.782 2.00
2202.00 1.792 1.80
2203.80 1.760 1.80
2205.60 1.771 2.00
2207.60 1.756 1.80
2209.40 1.753 1.80
2211.20 1.777 2.00
2213.20 1.771 1.80
2215.00 1.758 1.80
2216.80 1.772 2.00
2218.80 1.831 1.80
2220.60 1.833 1.80
2222.40 1.846 2.00
2224.40 1.815 1.80
2226.20 1.827 1.80
2228.00 1.800 2.00
2230.00 1.812 1.80
2231.80 1.815 1.80
2233.60 1.796 2.00
2235.60 1.778 1.80
2237.40 1.771 1.80
2239.20 1.807 2.00
2241.20 1.762 1.80
2243.00 1.811 2.00
2245.00 1.823 1.80
2246.80 1.812 1.80
2248.60 1.773 2.00
2250.60 1.785 1.80
2252.40 1.779 1.80
2254.20 1.773 2.00
2256.20 1.781 1.80
2258.00 1.823 1.80
2259.80 1.797 2.00
2261.80 1.758 1.80
2263.60 1.810 1.80
2265.40 1.855 2.00
2267.40 1.847 1.80
2269.20 1.798 1.80
2271.00 1.796 2.00
2273.00 1.731 1.80
2274.80 1.732 1.80
2276.60 1.703 2.00
2278.60 1.759 1.80
2280.40 1.789 1.80
2282.20 1.746 2.00
2284.20 1.770 1.80
2286.00 1.798 1.80
2287.80 1.774 2.00
2289.80 1.766 1.80
2291.60 1.746 2.00
2293.60 1.767 1.80
2295.40 1.754 1.80
2297.20 1.750 2.00
2299.20 1.779 1.80
2301.00 1.818 1.80
2302.80 1.801 2.00
2304.80 1.802 1.80
2306.60 1.780 1.80
2308.40 1.790 2.00
2310.40 1.776 1.80
2312.20 1.775 1.80
2314.00 1.749 2.00
2316.00 1.768 1.80
2317.80 1.763 1.80
2319.60 1.738 2.00
2321.60 1.788 1.80
2323.40 1.839 1.80
2325.20 1.784 2.00
2327.20 1.787 1.80
2329.00 1.809 1.80
2330.80 1.816 2.00
2332.80 1.815 1.80
2334.60 1.801 1.80
2336.40 1.770 2.00
2338.40 1.808 1.80
2340.20 1.817 2.00
2342.20 1.849 1.80
2344.00 1.809 1.80
2345.80 1.817 2.00
2347.80 1.813 1.80
2349.60 1.800 1.80
2351.40 1.791 2.00
2353.40 1.809 1.80
2355.20 1.806 1.80
2357.00 1.776 2.00
2359.00 1.759 1.80
2360.80 1.764 1.80
2362.60 1.797 2.00
2364.60 1.787 1.80
2366.40 1.821 1.80
2368.20 1.815 2.00
2370.20 1.791 1.80
2372.00 1.780 1.80
2373.80 1.815 2.00
2375.80 1.826 1.80
2377.60 1.807 1.80
2379.40 1.828 2.00
2381.40 1.832 1.80
2383.20 1.823 2.00
2385.20 1.820 1.80
2387.00 1.833 1.80
2388.80 1.797 2.00
2390.80 1.802 1.80
2392.60 1.866 1.80
2394.40 1.833 2.00
2396.40 1.833 1.80
2398.20 1.811 1.80
2400.00 1.857 2.00
2402.00 1.827 1.80
2403.80 1.816 1.80
2405.60 1.812 2.00
2407.60 1.813 1.80
2409.40 1.831 1.80
2411.20 1.821 2.00
2413.20 1.804 1.80
2415.00 1.813 1.80
2416.80 1.810 2.00
2418.80 1.797 1.80
2420.60 1.762 1.80
2422.40 1.788 2.00
2424.40 1.819 1.80
2426.20 1.839 1.80
2428.00 1.822 2.00
2430.00 1.826 1.80
2431.80 1.791 2.00
2433.80 1.797 1.80
2435.60 1.808 1.80
2437.40 1.810 2.00
2439.40 1.796 1.80
2441.20 1.800 1.80
2443.00 1.815 2.00
2445.00 1.824 1.80
2446.80 1.810 1.80
2448.60 1.767 2.00
2450.60 1.774 1.80
2452.40 1.756 1.80
2454.20 1.781 2.00
2456.20 1.772 1.80
2458.00 1.770 1.80
2459.80 1.768 2.00
2461.80 1.787 1.80
2463.60 1.798 1.80
2465.40 1.777 2.00
2467.40 1.780 1.80
2469.20 1.818 1.80
2471.00 1.839 2.00
2473.00 1.858 1.80
2474.80 1.846 1.80
2476.60 1.825 2.00
2478.60 1.792 1.80
2480.40 1.784 2.00
2482.40 1.728 1.80
2484.20 1.766 1.80
2486.00 1.782 2.00
2488.00 1.800 1.80
2489.80 1.775 1.80
2491.60 1.751 2.00
2493.60 1.755 1.80
2495.40 1.787 1.80
2497.20 1.791 2.00
2499.20 1.762 1.80
2501.00 1.746 1.80
2502.80 1.746 2.00
2504.80 1.762 1.80
2506.60 1.767 1.80
2508.40 1.783 2.00
2510.40 1.774 1.80
2512.20 1.799 1.80
2514.00 1.794 2.00
2516.00 1.807 1.80
2517.80 1.812 1.80
2519.60 1.791 2.00
2521.60 1.786 1.80
2523.40 1.790 2.00
2525.40 1.807 1.80
2527.20 1.798 1.80
2529.00 1.768 2.00
2531.00 1.793 1.80
2532.80 1.826 1.80
2534.60 1.779 2.00
2536.60 1.790 1.80
2538.40 1.802 1.80
2540.20 1.823 2.00
2542.20 1.820 1.80
2544.00 1.801 1.80
2545.80 1.807 2.00
2547.80 1.832 1.80
2549.60 1.827 1.80
2551.40 1.811 2.00
2553.40 1.843 1.80
2555.20 1.833 1.80
2557.00 1.820 2.00
2559.00 1.805 1.80
2560.80 1.797 1.80
2562.60 1.772 2.00
2564.60 1.779 1.80
2566.40 1.792 1.80
2568.20 1.775 2.00
2570.20 1.780 1.80
2572.00 1.752 2.00
2574.00 1.769 1.80
2575.80 1.756 1.80
2577.60 1.767 2.00
2579.60 1.782 1.80
2581.40 1.781 1.80
2583.20 1.786 2.00
2585.20 1.788 1.80
2587.00 1.791 1.80
2588.80 1.794 2.00
2590.80 1.802 1.80
2592.60 1.799 1.80
2594.40 1.787 2.00
2596.40 1.750 1.80
2598.20 1.755 1.80
2600.00 1.759 2.00
2602.00 1.777 1.80
2603.80 1.790 1.80
2605.60 1.805 2.00
2607.60 1.811 1.80
2609.40 1.809 1.80
2611.20 1.793 2.00
2613.20 1.800 1.80
2615.00 1.794 1.80
2616.80 1.785 2.00
2618.80 1.815 1.80
2620.60 1.832 2.00
2622.60 1.808 1.80
2624.40 1.774 1.80
2626.20 1.735 2.00
2628.20 1.788 1.80
2630.00 1.833 1.80
2631.80 1.849 2.00
2633.80 1.793 1.80
2635.60 1.771 1.80
2637.40 1.756 2.00
2639.40 1.769 1.80
2641.20 1.755 1.80
2643.00 1.779 2.00
